GeneID	GSM8035914	GSM8035915	GSM8035916	GSM8035917	GSM8035918	GSM8035919	GSM8035920	GSM8035921	GSM8035922	GSM8035923	GSM8035924	GSM8035925	GSM8035926	GSM8035927	GSM8035928	GSM8035929	GSM8035930
105373430	71	78	74	30	45	62	0	1	8	0	0	0	0	0	0	0	2
100422996	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
100506457	3	3	5	2	2	0	0	5	0	0	1	0	0	0	0	0	1
105373433	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
105373432	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100500884	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
105373431	0	0	0	0	3	0	0	6	0	0	4	0	1	15	12	1	2
107985853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28951	4832	4472	6051	2248	2025	2533	6473	7944	10520	21	3	144	112	34	35	42	44
100422986	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
100506474	15	12	13	5	1	11	31	19	19	0	0	0	0	0	0	0	0
105373436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105373438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100499171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
151354	1430	1474	1832	525	462	599	1321	1810	2426	0	0	1	1	0	2	0	0
51594	1971	1805	2282	1389	1262	1787	1037	2548	3392	12	7	259	165	28	24	23	48
105373440	5	1	2	0	1	0	0	0	8	0	0	0	0	0	0	0	0
1653	7623	7453	8476	5053	5848	5927	5472	9457	11397	87	40	940	557	274	169	337	336
101926966	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
103752554	8	8	1	0	1	5	0	0	4	0	0	0	0	0	0	0	0
10408	71	53	88	19	20	22	112	96	172	0	0	0	0	0	1	0	1
4613	884	756	1055	252	219	258	1357	1468	2055	1	0	0	0	5	4	1	2
104797537	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373444	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
81553	2525	2899	2847	2003	1958	2403	2277	2988	3453	57	27	380	193	152	85	87	105
107985806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373447	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
105373448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729475	12	6	4	0	18	1	5	47	31	0	0	0	0	1	0	0	0
7447	138	105	133	36	32	65	66	56	93	0	0	1	0	0	2	1	0
79677	1509	1349	1612	874	1009	1100	805	1404	1312	42	23	282	140	124	89	98	132
348654	482	499	431	301	335	420	403	529	513	5	3	56	53	14	15	30	29
105373449	0	0	6	5	0	10	0	10	20	0	0	0	1	0	1	0	0
343930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3790	7	7	3	0	2	5	0	9	0	0	0	0	0	0	0	0	0
105373451	0	0	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0
105373454	4	9	10	0	0	2	0	4	1	0	0	0	0	0	0	0	0
100526794	705	603	763	590	591	623	577	752	923	12	16	124	86	83	53	93	122
57665	799	662	881	670	675	758	675	822	1020	14	18	140	90	96	61	99	137
105373456	24	32	53	26	29	48	41	103	44	1	2	10	5	3	5	7	8
93034	2	2	1	2	1	1	2	12	3	0	0	1	0	0	0	0	0
400945	0	2	4	6	0	0	0	33	21	1	0	0	1	0	0	0	0
105373455	0	1	4	0	0	0	0	3	6	0	0	1	0	0	0	0	0
100616307	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
130497	2	2	0	0	3	0	2	0	3	0	0	0	0	0	0	0	0
101928196	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373458	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
105373460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373459	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373461	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400946	1	2	2	1	1	2	23	6	23	5	4	31	14	9	4	3	6
130502	213	236	233	109	154	217	155	343	404	22	22	63	37	123	91	37	73
57539	501	614	770	359	323	268	300	1165	1395	5	0	53	22	4	0	5	2
101928222	7	5	4	0	3	12	3	36	46	0	1	0	2	0	0	0	0
4148	40	88	65	36	58	34	27	133	100	0	0	0	1	0	0	0	0
9741	15084	14234	17587	16343	16160	17456	18267	22967	24947	221	500	1760	999	2665	1636	1022	1992
105373463	9	1	6	1	2	5	1	9	15	0	0	0	0	0	0	1	0
107985807	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6382	382	460	827	256	282	265	425	416	493	0	0	0	0	0	0	0	0
23369	3656	3447	4360	2037	2151	2781	3059	6647	6418	102	55	574	374	267	234	156	216
105373465	5	9	12	8	1	6	0	7	9	0	0	4	0	0	1	0	2
388	958	965	1384	532	487	771	1256	1546	1773	1	5	39	21	24	49	15	19
107985856	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724948	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
64342	1297	1104	1579	1270	1543	2347	1290	1523	1533	19	7	240	104	111	67	70	90
100874343	1	2	0	0	1	0	0	1	0	0	0	2	1	0	2	0	1
105373466	0	2	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0
151449	13	6	14	0	7	9	25	16	22	0	0	4	1	0	0	0	0
60526	1728	1879	2005	1541	1637	1626	1174	1718	2020	12	4	238	149	9	11	33	49
101928271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100129278	16	22	24	85	91	57	0	5	0	0	0	2	1	1	1	1	0
105374317	7	11	2	10	11	16	0	13	8	0	0	1	0	0	0	0	0
105374318	1	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0
100507562	0	0	0	0	1	2	0	3	1	0	0	0	0	0	0	0	0
107984020	2	2	0	1	0	0	5	0	9	0	0	0	0	0	0	1	0
101929230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374320	3	1	1	2	1	4	0	15	7	0	0	0	0	0	0	0	0
105374322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929251	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
107985792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114818	290	270	537	157	143	473	419	429	474	0	0	3	4	0	0	0	1
105374325	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102723401	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
54454	2273	1853	2611	1177	1205	1326	1452	1739	1196	67	30	372	225	94	48	57	53
165324	1162	1131	1330	769	800	1023	1062	1382	1887	21	40	131	103	154	105	77	105
388931	44	35	36	55	50	60	31	37	43	5	2	18	14	22	13	15	22
80304	1317	1308	1496	553	712	918	619	1528	1734	12	2	94	67	27	29	28	15
2281	1403	1399	1722	1076	1134	1252	898	1597	1615	38	115	282	177	382	294	204	451
51639	4401	4197	5073	3328	2965	3523	3387	4556	5412	47	181	391	182	1065	866	247	931
375190	421	375	471	248	301	332	434	731	755	5	6	44	14	40	19	23	38
9540	901	832	1069	695	642	868	1233	1398	1648	8	15	103	43	28	31	38	64
375189	50	22	66	20	18	21	111	88	51	3	2	2	1	4	0	2	5
105374328	8	2	8	1	1	4	0	12	8	0	0	0	0	0	0	0	1
653140	26	12	29	20	7	24	0	35	34	1	0	3	1	3	0	0	1
50618	2727	2670	2743	2626	2694	4102	1608	3193	3680	140	75	785	413	453	286	268	275
105374329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8648	6081	5583	6898	3670	3998	4786	4708	6825	7160	148	39	775	481	290	214	165	174
391356	787	690	935	550	668	770	445	410	572	2	30	51	42	201	175	36	181
105369164	14	9	10	10	5	4	47	26	29	1	1	3	1	2	3	0	2
79172	1605	1508	2043	1352	1371	1567	1046	1102	1238	5	20	107	70	81	96	36	95
109	4982	5010	6509	5639	5656	7239	2947	3196	3947	15	5	345	237	47	43	38	64
105377626	1	4	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0
51277	543	418	580	126	177	221	958	823	1068	4	1	28	22	17	4	1	6
729723	51	73	63	43	23	14	98	167	242	1	1	4	0	2	1	0	2
22979	2181	2267	2481	874	799	969	1134	1298	1491	1	0	10	2	4	1	1	1
5443	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
106144568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1788	2023	1765	2621	1042	999	1411	1799	1867	2104	19	10	271	141	87	56	41	54
100302246	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1838	1837	1722	2243	1569	1607	1932	1645	1708	2031	11	5	91	28	27	20	34	23
101929272	96	58	98	69	77	115	69	104	118	0	0	6	2	0	3	2	0
105374332	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0
55252	1266	1058	1250	954	686	1171	266	1187	964	23	21	200	181	164	122	56	74
3797	7811	6108	8868	2528	2356	3394	6360	8260	9865	11	8	102	63	37	35	16	32
10890	21477	22572	25468	17786	18156	20367	13123	17847	23500	300	292	2590	1652	1503	892	977	1280
105374333	27	13	27	34	23	17	0	15	6	1	1	3	1	2	6	6	10
150946	252	252	431	77	125	125	260	337	175	0	0	32	20	1	1	2	7
3030	15844	15424	16850	16231	17149	19548	9919	15070	17132	199	136	2416	1418	712	558	1009	1158
3032	9220	8954	9750	9321	9703	11624	7810	12779	14288	86	71	865	467	436	271	432	517
105374334	8	17	9	12	6	6	14	24	5	0	0	1	2	1	1	0	0
165082	25	29	24	14	8	17	28	36	26	0	1	5	1	1	5	1	2
85465	1045	979	1242	729	880	750	459	1098	1127	5	3	101	77	16	13	16	16
92749	0	0	1	0	0	1	0	5	4	0	0	1	0	3	4	1	0
9381	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
339778	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130106	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3777	335	398	576	106	91	164	293	139	222	0	0	0	0	0	0	0	1
54978	2085	2299	2521	2870	2422	3203	1833	2203	2343	21	36	302	187	201	182	100	113
1058	117	136	159	104	82	98	78	93	142	1	2	30	20	8	0	45	64
56896	16194	14905	19747	4518	4204	6505	7477	8936	13910	0	0	11	8	1	3	0	0
22924	1223	902	1459	469	422	683	395	558	803	3	4	19	10	6	6	7	5
100129724	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
54867	1737	1615	1927	1894	1920	2186	1051	1655	1734	38	18	373	206	84	73	69	81
100874031	2	1	7	0	0	0	3	11	7	0	0	0	1	0	0	0	0
100189022	0	2	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0
60509	2878	2885	3263	2358	2245	2674	2483	3306	3677	31	124	265	160	872	725	179	598
100128731	5393	4756	6237	5942	5071	6545	3985	4430	4568	43	223	387	149	2505	1791	269	1563
11117	50	41	66	18	38	67	45	66	75	7	3	78	48	14	29	19	27
3795	260	162	235	150	139	224	192	274	302	5	4	40	13	18	13	10	4
10669	109	67	95	57	62	61	107	102	162	1	0	16	6	5	0	4	2
84696	526	488	553	417	447	487	276	377	438	10	12	121	55	41	34	37	49
10113	3630	3355	4021	3062	2997	4075	1713	2576	2851	61	68	754	333	298	158	273	293
339779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150921	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
8884	2243	2080	2365	2044	1873	2501	1271	1398	1772	32	12	529	299	62	30	78	68
51374	6242	5936	6790	5881	5945	7031	5321	7688	7828	82	208	1034	583	906	762	635	1233
790	2035	1999	2460	1905	1579	1842	675	1455	1613	13	1	325	151	5	5	5	14
7781	1	2	11	6	17	12	7	21	24	0	0	0	1	0	0	0	1
285126	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
57159	3	7	12	6	10	1	1	7	31	0	0	1	0	0	0	0	0
7349	63	42	58	4	18	24	49	89	107	0	0	4	2	1	1	2	2
4358	3979	4236	4491	3870	3968	4622	2599	3830	3850	47	68	516	290	318	282	284	472
2976	5276	4773	5940	3619	3544	5098	2438	3807	4886	113	29	1025	670	255	133	196	201
100505624	605	539	617	361	400	534	252	441	527	16	3	127	80	27	19	29	25
105374363	256	194	221	109	106	185	102	210	270	4	3	27	28	11	5	5	8
8890	3687	2903	3796	1958	2168	2925	2154	4138	4035	53	75	497	290	304	157	269	314
9784	7526	7338	8547	6904	6914	8820	4697	7018	7744	154	173	2008	1149	806	528	958	1095
130557	656	554	908	311	293	508	388	461	695	8	6	66	34	40	31	24	21
5496	6580	5962	7583	4216	4146	5375	3774	4395	5558	99	116	1010	568	567	417	454	477
2498	1271	1048	1418	5525	4492	6477	5784	3928	6743	9	30	138	75	274	142	100	282
29959	9092	8635	10195	8074	9172	10613	9122	12898	13651	253	253	1912	1101	1320	779	996	970
200634	27	21	25	6	9	24	41	39	33	0	0	3	2	1	0	0	1
26160	738	646	910	332	388	605	1188	1142	1722	0	0	64	31	4	1	8	10
64838	724	591	956	324	262	414	754	765	1076	0	0	2	2	3	0	4	6
2646	17	3	19	7	12	17	0	15	0	0	0	0	0	0	0	0	1
84226	29	32	48	60	17	41	0	83	131	1	1	5	8	0	0	1	0
84450	3031	2822	3569	1046	1287	1432	2863	4707	6110	42	12	274	173	48	34	65	46
79635	206	163	211	63	147	131	115	349	497	3	2	34	7	6	2	6	2
11321	3256	3132	3431	2183	2229	2898	2964	3943	4496	48	52	546	343	280	150	243	394
9913	3228	2740	3555	2358	2313	2757	2074	3045	3438	40	35	416	217	186	132	149	188
22950	3023	2652	3432	1972	2438	2719	2391	3662	4281	63	57	593	259	290	146	169	197
100129995	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
105374378	0	1	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0
9553	3519	3034	3783	2676	2477	2926	1820	2305	2507	32	164	234	92	1346	936	153	793
64080	160	140	157	111	114	135	95	176	187	2	1	31	13	20	9	12	27
9577	2322	2234	2618	2593	2477	2833	2233	2699	3225	24	33	293	174	285	152	202	376
100302650	86	92	110	93	98	112	122	109	135	1	1	18	9	12	10	5	19
105374369	10	11	7	18	7	7	33	18	6	0	0	3	1	3	3	2	1
100422965	7	12	11	10	5	19	6	18	10	0	1	3	2	0	2	3	0
100505736	8	7	0	0	2	0	0	26	29	1	0	4	1	2	0	0	0
100505716	28	9	18	15	17	13	49	48	29	1	0	9	6	0	2	1	0
105374381	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374382	2	3	2	0	4	1	18	10	9	0	0	12	6	1	1	7	2
105374383	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
403150	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0
2355	2190	2138	3285	2326	2130	2330	4298	5124	5824	192	67	821	613	579	396	179	259
102723530	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
151056	369	363	399	273	352	395	269	177	164	1	0	27	13	9	3	32	24
105374384	4	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
100505774	2	0	1	0	0	0	0	6	15	0	0	1	0	0	2	1	0
112267877	23	22	34	10	29	15	51	69	76	0	1	10	4	2	2	5	4
5500	20298	22636	25457	14481	14249	13930	16806	25480	28312	354	119	1923	1510	1119	759	704	727
245711	167	170	193	115	138	123	91	179	210	2	4	27	10	5	5	12	15
55006	807	749	924	488	531	661	469	793	949	9	13	101	59	37	24	45	72
23160	1971	1985	2235	1851	2038	2354	2315	2337	2527	23	32	337	243	118	80	126	125
692209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26796	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109617012	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
165186	0	0	0	1	6	1	0	22	8	1	0	4	1	3	0	2	3
388939	0	4	2	0	0	0	0	1	25	0	0	0	0	0	0	0	0
105374386	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
79745	1375	1407	1935	2715	2953	3428	3108	5459	6884	0	2	217	123	4	0	27	29
238	77	105	220	217	211	281	133	201	175	0	0	0	0	0	0	0	0
101929386	1	1	6	0	1	1	5	16	1	0	0	0	0	0	0	0	0
105374389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929418	3	0	3	1	0	4	9	6	6	0	0	0	0	0	0	0	1
51646	8561	8590	9860	8601	9156	10435	10027	13718	15969	281	479	1663	1157	2150	1396	1422	2121
105374414	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0
109616960	1	2	2	0	1	2	0	3	2	0	0	1	0	0	1	0	0
81606	2813	2772	3844	1569	2059	2111	7869	7789	9431	1	1	7	7	31	11	30	16
102723594	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
285043	2	0	2	0	1	0	5	11	4	0	0	0	0	0	0	0	0
253558	937	1048	1205	831	813	843	1040	1671	2279	8	6	109	71	24	26	42	33
92291	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374435	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
79623	128	91	151	47	21	37	71	78	54	0	0	1	0	0	0	1	0
107985861	0	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0
440854	44	35	55	5	0	13	0	8	30	0	0	0	0	0	0	0	0
30845	493	399	499	212	142	220	284	506	475	0	0	30	20	3	5	6	0
7498	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
6716	7	0	0	0	6	0	0	1	0	0	0	0	1	0	1	0	1
107985862	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985863	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
105374449	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
51072	1706	1890	2024	1641	1679	1903	1094	1557	1614	85	120	443	378	634	475	358	419
84661	2531	2496	3112	1906	1856	2418	2362	3348	3848	33	164	253	149	625	549	176	526
6683	6184	5298	7065	2800	2811	3662	3829	6954	7951	81	18	414	272	198	106	86	103
55676	2947	2867	3156	2659	2489	3057	2825	3622	3660	55	24	540	424	139	77	129	146
58484	2722	2758	2762	2071	2618	3023	1450	1534	1693	58	24	627	435	197	97	103	125
84272	5540	5037	6608	4399	4623	5852	6676	9558	11017	158	290	967	627	1654	957	642	1247
57448	4572	3981	4410	2448	2641	3505	1381	3805	3817	102	29	735	465	129	139	66	145
693143	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
103752586	7	6	9	1	1	2	0	16	3	0	0	2	1	1	0	2	1
55622	846	793	891	622	711	845	776	1226	1329	3	2	101	56	10	5	21	16
100616219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285045	12	3	7	0	2	1	0	12	13	0	0	0	0	0	0	0	0
105374453	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4052	1015	986	1320	777	600	825	1392	2063	1481	33	8	230	162	48	59	38	61
100616136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25780	4125	3790	4441	4876	4206	5771	1044	1971	2180	79	23	647	531	230	201	279	239
105374454	118	113	149	132	132	164	85	65	78	4	2	19	18	11	19	11	20
25940	2333	2163	2595	1856	1619	2202	1299	1690	1820	14	13	203	102	125	71	86	111
105374455	0	0	1	0	0	0	0	2	0	0	0	0	1	2	1	0	3
107985864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104355287	3	1	4	1	6	0	0	3	0	0	0	0	0	1	0	0	0
151325	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
105374456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106144585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104355288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985866	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100288911	39	25	48	21	21	41	78	122	110	0	0	0	0	0	0	1	1
51232	538	586	806	511	438	699	2181	2548	3151	20	6	72	67	32	61	46	25
9637	578	685	670	512	489	609	789	1209	1134	10	17	52	26	168	112	36	64
5212	0	0	0	0	0	0	0	0	1	0	1	0	0	3	2	0	1
6801	1220	1447	1770	1376	1441	1621	1447	2397	2524	87	40	338	255	174	120	90	109
54497	2778	2389	3471	1563	1566	2160	2830	4416	5122	35	11	331	158	46	31	20	25
253635	1405	1214	1662	872	938	1206	1495	1863	2206	19	21	126	82	150	99	46	102
5610	2921	3108	3262	2136	2220	2785	3092	3274	3239	73	45	457	281	366	221	184	211
391365	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100505876	1141	1005	1150	913	1063	1169	1053	1704	1731	30	52	201	93	336	172	121	231
10153	3146	2715	3255	2381	2436	2917	4139	5188	5968	73	68	488	282	494	326	223	416
55471	1533	1200	1701	828	806	1090	699	1564	1744	34	26	229	145	118	77	92	147
23683	4764	3914	5300	2999	2544	3270	4080	3643	4277	111	40	620	471	258	176	142	204
101929542	7	3	3	0	4	1	1	3	7	0	0	0	2	1	0	0	0
25797	2987	3250	4116	6735	7061	7135	3424	4750	5971	612	1242	2319	1400	7828	3900	2150	4005
107985868	0	0	0	1	0	0	0	0	1	0	0	1	0	3	1	0	0
105374464	2	1	5	1	2	3	0	0	0	0	0	0	1	1	0	0	1
10602	4129	4157	5495	2825	2672	3243	6589	7690	7796	65	64	409	310	435	371	198	304
107985870	0	0	2	3	0	0	0	1	0	0	0	0	0	1	1	0	1
105374465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985869	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
101929559	0	1	2	2	2	0	0	9	3	1	1	5	3	1	0	0	0
151393	1641	1719	1628	1643	2201	2049	1920	3677	4556	16	15	498	284	112	59	167	200
101410544	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
107985872	14	5	3	4	3	15	0	27	8	0	0	7	7	2	0	1	0
1545	14869	14640	14498	12656	18752	21875	19631	33873	39106	64	33	7595	3998	386	236	2356	1790
105374466	5	7	5	0	0	0	1	3	0	0	0	1	0	0	0	0	0
285154	7	12	19	24	13	17	27	27	21	0	0	5	10	3	3	3	3
107985871	5	18	10	2	6	3	4	5	4	1	0	3	1	0	0	0	0
102723739	1	3	0	4	5	0	11	7	5	0	0	1	1	1	3	1	1
105374467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64225	2455	2479	2801	1889	1724	2018	2067	2942	3331	99	67	555	398	281	196	228	258
105374468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100996902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929596	3	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
92906	5371	5407	5965	3173	3257	4092	3911	4848	5960	68	37	627	367	161	103	320	236
130589	5340	5065	5189	4453	5104	5365	1072	2318	2073	60	84	548	316	482	298	568	821
6432	8415	7022	9138	3630	4082	5474	4151	6183	6798	29	97	801	326	370	244	289	537
79833	711	647	775	568	573	767	624	687	755	10	10	80	35	51	76	38	102
90957	1572	1424	1275	731	733	1036	842	1702	1569	3	3	94	64	4	2	14	12
105374470	2	7	8	0	3	9	1	16	4	0	0	0	1	0	0	0	0
729967	377	453	451	266	365	378	514	553	709	1	0	15	6	7	2	4	35
100271715	17	9	31	3	13	5	0	43	43	0	0	1	0	0	0	0	0
105374471	1	3	1	0	0	2	0	4	1	0	0	0	0	0	0	0	0
375196	3	2	5	0	0	3	0	15	14	0	0	0	0	0	0	0	0
6654	2388	2456	2879	1526	1445	1715	931	2563	2548	65	21	295	271	124	137	82	113
344387	4	6	2	0	1	4	0	11	0	0	1	0	0	0	0	0	0
8491	1772	1764	2192	1256	1271	1371	1994	3315	3472	18	7	172	126	47	22	40	39
728730	153	129	172	214	201	238	219	419	366	0	1	15	2	9	9	5	13
130733	165	227	245	195	255	130	524	441	443	0	1	11	12	3	4	2	6
80745	424	309	392	251	377	287	512	676	549	6	9	75	55	14	12	18	48
112268436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100128590	8	18	8	4	5	7	39	15	17	0	0	2	2	0	0	0	0
6546	4829	4751	5524	4960	5330	5745	1313	2033	2141	6	4	137	83	25	17	14	30
101929667	186	145	211	64	79	55	169	159	206	0	4	2	1	9	24	5	9
105374473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105374497	0	1	0	0	0	0	0	2	5	0	0	0	0	0	0	1	0
105374491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105374506	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
388942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929723	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
400950	6	4	0	6	5	7	0	3	0	0	0	0	1	0	0	0	1
105374517	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0
91461	102	71	112	84	75	140	19	24	20	0	0	1	0	1	0	0	0
105374531	26	14	15	22	53	24	0	26	25	0	0	0	2	0	0	0	0
102723824	341	355	290	445	610	819	94	185	161	0	0	31	15	5	0	14	22
27436	8472	8715	9754	12506	15106	18455	5565	8172	9599	139	104	1622	1088	492	393	214	382
107985874	4	1	9	2	1	9	0	4	5	0	0	1	1	1	0	0	0
107985873	266	286	315	349	456	552	145	289	272	5	2	77	47	6	6	8	6
9167	4180	4023	4698	4404	4494	5107	3381	5509	6299	99	260	731	396	1693	934	675	1521
105374537	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
170850	13	14	12	13	45	55	0	1	22	0	0	0	2	0	0	3	0
57504	838	899	1048	928	832	1109	881	1529	1554	49	36	287	197	141	132	86	107
