GeneID	GSM6255117	GSM6255118	GSM6255120	GSM6255121	GSM6255122	GSM6255123	GSM6255124
101929444	0	0	0	0	0	0	0
576	1	3	1	0	5	3	1
100423028	0	0	0	0	0	0	0
90853	3657	3517	4624	378	306	709	345
8073	7015	10095	6666	8993	6412	5804	6599
10657	3661	5152	6808	1771	1370	1478	1775
55116	484	445	351	129	192	106	130
100847018	0	0	0	0	0	0	0
23633	1778	2727	1854	796	693	600	722
200081	2401	3126	3312	646	491	306	578
79140	113	100	55	38	49	76	43
56063	273	320	255	376	459	374	417
55721	16	15	22	4	2	0	3
149069	13	26	20	7	7	11	10
8668	4795	6167	3817	7234	6864	6966	6935
339483	18	32	48	31	11	12	5
84734	0	0	1	2	0	4	0
3932	0	0	0	0	0	0	0
3065	1586	2262	1444	1346	1575	1273	1246
65108	859	512	767	139	499	261	290
105378629	1	0	0	0	4	0	1
81629	14	39	29	9	8	10	9
100128071	11	9	14	0	0	0	1
55108	1846	2415	2098	1132	954	680	813
728116	0	0	0	0	0	0	0
653121	41	71	39	72	62	38	39
102723870	2	2	1	8	2	4	2
339487	327	445	235	638	706	533	676
5928	2050	3440	1980	2829	2191	1799	2213
81493	346	724	320	525	291	256	334
57648	239	304	539	234	216	214	223
8565	3295	3835	2852	4670	2280	1955	2354
64766	234	448	443	438	425	464	524
252995	19	34	18	9	22	8	22
105378631	0	0	0	0	0	0	0
3208	1	1	1	2	4	1	2
113452	27	36	71	29	65	32	44
105378632	0	0	1	0	0	0	0
127544	1851	2119	8848	884	913	3243	4033
204	2721	3408	3004	2925	2940	2962	3403
105378635	0	0	0	0	0	0	0
113451	22	6	63	22	56	114	106
112268224	0	0	0	0	0	0	0
55223	50	78	128	51	33	17	30
149076	596	866	888	347	264	141	261
127550	1	0	0	0	0	0	0
1912	6589	6622	5779	4651	4526	3441	3808
100500853	179	203	203	213	198	146	180
101929464	0	0	1	2	0	0	0
7579	117	201	184	37	16	15	22
114784	2	0	0	1	0	2	0
105378638	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0
84970	0	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0
105378642	1	1	0	4	3	6	3
2709	9	6	6	2	1	1	0
127534	0	1	4	0	0	0	0
2707	1	3	1	0	0	0	0
2701	1	1	4	0	0	0	0
113444	1405	1874	1306	2346	3169	2102	2496
58512	108	125	54	29	62	21	37
653160	17	25	33	7	5	5	1
100506144	748	1044	1389	1141	1481	1400	2017
9204	436	887	546	347	221	164	260
79830	102	249	282	62	32	44	82
105378644	0	0	0	0	0	0	0
6421	4588	6395	4974	1341	1364	1089	1227
9202	1017	1909	2007	549	319	466	570
100861513	15	24	38	16	7	10	18
79932	1394	2359	2223	818	687	536	836
23154	1312	1403	1677	444	303	277	328
339488	78	120	168	21	18	20	22
105378645	40	43	67	66	58	34	38
5690	7065	8459	9765	2896	2769	3497	3782
105378646	0	0	0	0	0	0	0
127703	736	1088	1378	882	1111	1182	1540
63967	48	129	71	0	1	2	12
192670	568	1013	614	468	396	254	340
26523	1813	2589	1252	3635	2589	1511	2202
192669	588	940	487	522	350	216	276
105378647	0	0	4	1	0	0	1
27285	3	1	5	0	0	0	1
54936	1687	1893	3961	1038	1270	2575	2983
1296	435	763	661	975	587	830	682
27095	1919	2699	1770	3995	4837	4047	4812
55700	9742	11780	10835	1311	1197	830	1442
9967	2366	4025	4076	758	491	482	768
79729	119	146	173	58	42	27	40
55194	813	921	1925	1222	1506	1107	1337
83931	6926	8588	9078	2540	3030	3641	4558
84967	1356	1569	1539	2232	2998	2920	3701
127700	38	55	22	105	101	94	100
109616970	0	0	1	0	0	0	1
107984940	1	3	4	5	5	6	5
64960	980	1355	706	2648	3072	3052	3297
1441	211	397	627	441	214	133	199
107984941	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0
2899	0	0	0	0	0	0	0
100422898	0	0	0	0	0	0	0
107984942	1	0	1	3	1	0	1
728431	225	235	359	280	315	404	416
80149	1912	2210	3836	90	60	76	131
102465438	4	2	14	1	0	0	1
64769	1163	1882	1398	2185	2094	1644	2064
100847010	1	1	3	0	0	0	0
105378649	34	33	68	21	16	23	16
79753	460	633	1101	253	196	293	395
7802	14	14	32	51	52	29	31
29889	1270	1907	1774	529	389	313	408
284654	0	0	0	0	0	0	0
54955	415	556	254	315	319	198	196
55143	103	95	68	39	77	42	42
284656	11	13	10	29	23	14	26
105378650	0	0	0	0	0	0	0
149175	391	494	342	182	268	148	201
79693	1337	1750	1108	1519	1506	1392	1511
127687	3848	4804	2384	3837	5135	4175	4581
4520	1138	2055	1441	626	608	304	341
3633	567	832	410	107	84	43	72
105378651	11	14	9	2	6	2	8
10946	2489	3520	2001	1776	1394	663	931
2275	1307	1264	2072	703	612	670	847
51118	888	1442	641	901	762	485	591
5453	33	19	9	32	42	20	5
107985103	2	0	1	9	4	5	4
105378653	0	0	0	1	11	2	6
100500801	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0
105378654	0	0	0	2	0	0	2
339442	0	0	0	1	0	0	2
105378657	0	0	0	1	1	2	6
107984943	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0
64121	1700	3101	3475	2657	1784	3005	3331
100527950	243	381	239	541	407	414	583
26292	239	376	232	535	395	407	570
105378663	5	4	7	4	13	6	13
81025	5	5	7	7	13	7	15
54933	3	8	10	11	11	7	6
105378662	13	19	21	24	25	14	22
79647	3370	5202	3656	6787	5642	5849	5903
4725	2730	3654	2591	8540	10578	9938	10901
23499	3958	7153	7400	159	111	130	382
643314	29	54	22	3	4	2	5
105378950	0	0	0	0	0	0	0
353500	6	7	4	4	4	1	4
192217	0	0	0	0	2	1	1
728448	7	6	13	8	4	1	10
8761	3918	5707	2460	4991	3934	2327	3106
101929516	494	734	266	686	526	307	404
677834	0	3	1	0	0	2	0
26508	2	2	4	3	2	2	4
84618	0	0	0	0	0	0	0
51440	0	0	0	0	6	0	2
10450	722	849	654	942	1062	854	1125
656	14	13	12	10	8	5	7
64064	1	0	0	0	2	1	0
105378666	0	0	0	0	0	0	0
101929536	2	0	1	0	0	0	0
105378951	0	0	0	0	0	0	0
107985740	0	0	0	0	0	0	0
105378665	0	0	0	0	0	0	0
105378667	0	0	0	0	0	0	0
54802	298	385	252	485	316	279	284
4610	194	238	332	1253	456	344	497
105378668	20	27	27	102	45	32	40
84879	1501	1871	1394	887	994	642	674
105378669	0	0	0	0	1	0	1
10487	19013	30017	20904	17656	18577	17401	18719
5538	24135	41838	20942	31099	40019	35949	43213
105378671	0	0	1	0	0	0	0
6018	384	733	548	137	60	79	102
127391	0	0	0	0	0	0	0
10269	1486	3277	2027	4995	4133	4756	5488
1298	1756	1812	1858	174	140	80	190
107984945	2	0	25	17	11	15	30
64744	2428	3120	2604	5068	3341	2139	3206
65243	120	156	87	127	94	32	59
339559	70	120	80	39	26	25	30
105378672	0	0	0	3	7	3	3
64789	245	316	278	216	255	145	213
127396	64	116	78	108	123	99	103
105378673	0	0	0	0	0	0	2
9783	281	429	237	368	304	209	210
105378675	1	8	4	3	0	2	0
105378674	0	0	0	0	0	0	0
100130557	60	69	60	49	59	42	52
4802	1795	2248	1906	1698	1378	1075	1235
407034	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0
9132	6	5	0	1	1	0	2
105378676	0	0	0	0	0	0	0
163732	78	41	95	43	28	20	12
1503	949	1291	762	340	330	268	246
100507178	20	29	25	15	8	5	10
200172	6	7	2	0	0	0	0
22955	226	398	196	211	152	109	133
100132074	7	1	2	7	14	0	1
101929901	0	0	0	0	0	0	0
105378678	0	0	0	0	0	0	0
1907	0	0	0	0	0	0	0
59269	2917	3204	2429	238	216	194	278
2981	0	0	0	0	2	1	4
2980	0	0	0	0	0	0	0
22887	810	1387	1033	722	590	419	536
284716	2	9	3	16	16	7	19
84217	34	43	49	63	83	45	60
728621	208	327	212	468	475	406	487
79717	1159	1831	1335	2607	2836	2539	3003
10465	399	534	359	785	943	842	1243
4904	29404	42018	24585	34151	28847	25755	25752
149461	0	0	0	0	0	0	0
64175	870	1246	1062	634	504	371	430
79078	425	569	470	751	815	504	676
105378683	2	7	1	4	1	2	0
100129924	4	4	1	4	1	1	3
107984946	2	1	0	1	2	0	0
374969	198	244	264	452	503	522	612
114625	534	732	746	998	719	615	891
51058	196	237	257	182	151	182	196
339539	0	0	0	0	0	0	0
6513	259	381	223	632	708	793	734
440584	0	2	4	3	3	4	9
440585	0	6	5	1	4	0	3
10969	1306	1621	669	1195	1323	1098	1176
102465439	1	0	0	0	0	1	0
149465	0	1	0	1	3	1	0
105378685	0	1	0	0	0	0	0
128218	0	0	0	0	0	0	0
149466	0	0	0	0	0	0	0
7075	2733	1811	2773	1202	646	750	580
4352	2	1	0	1	0	0	0
105378687	3	7	7	19	16	9	6
991	126	152	69	45	100	92	72
64834	5603	6519	4795	4484	5370	4132	4473
102466723	3	3	2	1	0	0	0
112268225	1	6	1	0	0	0	0
112950	1186	1436	1405	1279	1272	1122	1446
107984947	169	218	214	174	159	147	184
23334	720	990	1111	204	209	146	258
100873952	45	69	75	6	5	3	7
102465440	0	0	0	0	0	0	0
81888	193	205	155	72	77	58	78
5792	236	280	97	94	70	29	74
9682	997	1391	1640	503	444	343	544
100132774	106	136	141	55	36	32	43
6487	153	168	93	160	76	79	98
101929592	1	0	0	0	0	0	0
102464830	0	0	0	0	0	0	0
9048	0	1	4	0	0	0	0
105378688	0	1	1	0	0	0	0
101929609	92	142	97	106	121	57	79
9670	1488	1879	1131	997	976	492	637
1802	1005	1128	1027	1060	1102	839	888
533	13500	15276	11490	38003	47211	43483	51380
8704	480	574	443	408	436	354	464
149473	69	58	69	51	61	37	65
6536	8	3	10	4	14	6	8
107984948	1	0	0	9	3	4	0
128209	4	11	5	1	1	1	1
105378952	0	0	0	0	0	0	0
55929	474	541	632	226	227	186	227
79033	978	1281	665	1479	1386	1159	1364
100874278	13	9	8	6	7	1	6
106635545	0	0	0	0	0	0	0
55182	2014	2161	1876	1877	1516	1089	1320
107984951	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0
107984950	526	627	496	568	536	373	460
79639	613	793	491	664	822	666	676
109623472	0	0	0	0	0	0	0
339541	94	36	196	60	41	52	48
105378690	0	2	3	5	6	2	3
26828	0	1	0	0	0	0	0
26830	0	0	0	0	0	0	0
11004	51	72	39	19	46	29	62
109623476	0	0	0	0	0	0	0
6202	14156	17492	11683	50976	45313	42958	52591
26811	40	24	40	30	28	23	15
94161	3	8	9	0	0	0	0
94162	5	8	4	0	0	0	0
94163	1	10	4	1	2	1	3
266675	4	2	12	6	0	1	1
1263	2889	3022	3552	2599	2140	2315	2310
343521	120	123	174	61	61	59	47
149478	98	124	186	5	7	9	10
107984952	30	27	25	7	1	1	2
8643	40	50	101	19	24	12	19
8891	700	927	556	892	892	841	977
79654	1624	2123	2009	665	615	402	469
7389	1959	2510	1308	3605	4090	3595	4143
57643	0	3	1	2	4	0	2
105378691	1	4	4	3	3	2	2
400752	1	4	4	3	3	2	2
84842	4	4	1	4	7	1	6
4595	220	266	236	213	196	83	111
114034	342	446	417	261	253	132	208
10420	237	414	287	826	725	468	502
126661	8	13	18	44	31	35	33
25974	6153	8448	5418	5766	6766	7002	7149
5052	22531	30179	20360	21389	26611	26854	28719
10327	6512	8947	7396	15121	26312	22050	26641
4678	566	884	1761	369	397	457	554
149483	7	15	21	0	3	0	2
60313	2099	3316	3108	2203	1622	1434	1681
728963	0	8	1	0	0	0	1
51249	784	1211	755	1631	1140	967	1008
3652	92	189	122	53	47	50	51
105378693	0	1	0	0	0	0	0
23139	1874	2432	2085	394	337	209	304
105378694	0	0	0	0	0	0	0
110117499	43	99	237	55	97	195	232
8503	48	109	273	67	119	241	270
101929626	2	0	0	0	1	1	0
10103	6	5	3	9	14	4	3
110117498	0	0	0	0	0	0	0
55624	1570	2327	1339	1537	1809	1684	1733
541468	50	91	63	0	1	0	1
8438	52	80	33	48	22	30	33
10489	2299	2970	2102	2046	1863	1186	1318
7388	2401	3552	1687	10133	10771	10271	11831
387338	749	980	845	242	277	305	383
2166	14	17	7	59	81	59	89
729041	4	4	7	9	13	8	18
101929651	0	0	0	0	1	0	0
127343	0	0	1	1	0	0	0
105378696	0	0	0	0	0	0	0
100507423	510	674	475	226	307	181	319
148930	1	0	0	0	0	0	0
8569	4106	6074	4308	1849	2923	1759	2720
148932	2261	2921	4116	512	697	853	1320
105378697	0	0	0	0	0	0	0
64756	532	782	496	911	938	795	1034
374973	0	0	0	0	0	1	1
100130197	110	204	201	55	52	48	62
9813	4111	7260	5824	1730	1466	1229	1673
105378698	4	7	7	0	0	0	0
105378699	0	0	0	0	0	0	0
1580	0	0	0	0	0	0	0
163720	0	0	0	0	1	0	0
1579	0	0	0	0	0	0	0
260293	50	98	62	514	900	608	940
199974	0	0	0	2	4	0	3
284541	0	0	0	0	0	0	0
105378701	2	5	10	0	0	0	1
100874253	6	11	27	14	9	11	18
10158	0	0	11	1	1	3	1
6886	1061	1304	1339	286	275	216	244
6491	89	165	111	31	45	52	34
51727	1970	3653	1904	5269	4235	4057	4979
102724077	9	7	6	7	3	3	0
2301	2	2	3	1	0	1	0
84793	156	231	63	38	54	12	11
2306	42	49	32	22	27	9	8
107984953	0	0	2	0	0	0	0
388630	0	0	2	0	0	0	0
105379778	0	0	0	0	0	0	0
391037	0	0	0	0	0	0	0
200010	0	0	2	0	0	0	2
54558	7	10	3	27	29	22	24
84871	0	0	0	3	2	0	4
79656	0	0	0	2	3	3	3
105378706	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0
1996	107	188	496	136	62	243	164
105378709	0	0	0	0	0	0	0
107984955	4	15	8	65	15	56	42
105378711	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0
105378712	0	0	0	0	5	0	0
63950	0	0	0	0	0	0	0
105378714	0	0	0	0	0	0	0
11124	736	1158	519	844	701	588	842
105378715	0	1	0	0	0	0	0
112268262	1	2	2	0	0	0	0
1031	55	71	49	42	97	55	51
100616189	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0
284546	0	0	0	0	0	0	0
105378716	2	3	3	2	3	0	0
26994	1378	2167	1688	4055	3825	3324	3917
22996	22	19	64	48	51	47	51
105378717	0	0	0	0	0	0	0
102724097	0	0	0	0	1	1	1
2060	1644	3091	3431	947	761	621	1005
105378720	1	0	3	0	0	1	2
441884	0	0	0	0	0	0	0
105378719	0	0	0	0	0	0	0
114883	1524	3189	3486	3293	3334	2870	3470
4898	3550	5985	4741	3513	3000	2600	3439
105378721	235	355	263	203	164	145	191
100313892	11	20	18	12	11	8	8
5865	2	0	1	2	0	0	0
51060	2630	4488	2664	8593	7701	6565	8296
112970	196	248	271	276	264	248	266
104355143	0	0	0	0	0	0	0
91408	953	1695	751	4657	3043	2000	2887
107984956	0	0	0	0	0	0	0
9372	34	70	23	167	133	54	79
200014	1766	2097	2634	477	435	297	481
4998	81	165	103	16	43	39	32
84950	823	1157	961	614	706	539	581
23318	376	612	516	75	45	32	44
105378723	0	0	0	0	0	0	0
2882	8	7	9	35	41	16	33
348378	0	0	0	7	5	2	0
65260	945	1565	904	425	375	296	367
79699	694	1505	572	691	477	277	418
440590	1	0	0	0	0	0	1
55268	216	307	223	487	473	415	438
6342	2213	4176	2407	4794	5002	4711	5905
127435	36	29	23	5	3	1	2
6512	12	4	1	4	12	4	2
105378724	0	0	0	0	0	0	0
1376	1738	2635	2478	1401	1362	1265	1452
54987	670	884	548	697	800	706	706
4116	623	746	535	546	470	462	482
100507564	18	32	32	23	34	15	30
7804	676	919	477	60	76	78	79
105378728	23	40	16	2	3	1	4
105378726	16	33	38	3	2	5	4
105378732	1	0	0	1	0	0	0
105378731	1	0	2	0	0	0	0
105378730	0	1	0	1	0	1	0
107984957	5	6	0	2	3	0	0
163742	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0
148979	0	0	0	0	0	0	0
55706	598	1119	339	1021	684	513	579
54432	860	1346	1364	1806	1965	1950	2296
1733	6	6	14	71	76	82	120
51668	235	446	367	570	724	789	1042
115353	416	596	411	585	624	441	590
388633	0	0	0	0	0	0	0
9528	3111	4309	5017	10553	14769	13012	17712
127428	253	399	511	272	299	534	788
100616315	0	0	1	0	0	0	0
200008	0	2	0	11	4	4	7
606495	116	179	77	165	128	109	109
51253	1950	2271	1563	3686	3810	2954	3526
23648	1745	2472	765	2158	2892	1173	2699
619518	2	8	3	2	0	1	1
105378735	0	0	0	3	6	5	2
105378734	0	0	0	3	6	6	2
26027	447	590	160	322	446	191	240
338094	130	144	46	75	83	30	60
100527960	477	647	405	332	300	256	284
374977	15	43	7	3	1	1	3
7268	470	613	406	331	301	258	288
25973	170	258	132	197	255	136	146
55001	0	0	0	0	0	2	0
163747	0	0	1	0	0	0	0
1718	7573	10567	4195	5356	9033	7834	7741
107984958	21	54	30	35	47	33	13
107985760	0	0	0	0	0	0	0
105378736	0	0	0	0	0	0	0
199964	0	0	0	0	1	0	0
7809	0	0	0	0	0	0	0
255738	2	6	1	0	2	0	1
23358	1495	2963	1827	647	480	321	430
100507634	12	10	20	6	5	1	3
109729135	0	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	2
105378739	0	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0
105378737	0	0	0	0	0	0	0
105378741	0	0	0	0	0	0	0
105378744	0	0	0	0	0	0	0
8613	328	565	174	587	505	121	278
101929935	0	0	0	0	0	0	0
5563	0	0	0	0	0	0	0
199920	0	0	0	0	0	0	0
731	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0
105378745	0	0	0	0	0	0	0
112267900	0	1	0	1	1	0	1
1600	9	10	6	46	101	35	67
105378748	0	0	0	0	0	0	0
105378747	0	0	0	0	0	0	0
101926890	0	0	0	0	0	0	0
105378746	0	0	0	1	0	0	0
107984960	0	0	0	0	0	0	0
115209	234	540	323	530	563	478	626
4070	52	16	9	123	58	177	68
114803	425	846	523	123	75	49	90
112268263	0	0	0	0	0	0	0
105378751	0	0	0	0	0	0	0
3725	8723	9754	8994	2093	1660	1707	1586
100131060	20	33	14	41	39	37	40
101926907	1	6	5	96	43	43	85
107984961	0	0	0	1	0	0	0
105378753	50	106	83	112	165	167	143
101926925	7	10	76	41	34	84	80
729467	0	0	0	0	1	0	0
105378756	5	20	5	4	3	8	2
55277	378	726	354	710	1138	888	1251
100616409	0	0	0	0	0	0	0
101926944	0	1	0	0	1	0	0
105378758	0	0	0	0	0	0	0
51361	0	0	0	0	0	0	0
1573	0	0	0	0	0	2	2
127795	0	0	0	0	0	0	0
105378760	0	0	0	0	0	0	0
107984963	0	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0
107984962	0	0	0	0	0	0	0
107985379	0	0	0	0	0	0	0
105378763	0	0	0	0	0	0	0
101926964	0	0	0	0	0	0	0
105378764	0	0	0	0	0	0	0
100996570	0	0	0	0	0	0	0
4774	1	7	0	4	1	0	0
645030	0	0	0	0	0	0	0
105378766	0	0	0	0	0	1	1
107984964	0	0	0	0	0	0	0
414927	0	0	0	0	0	0	0
83941	528	638	482	1137	1274	1365	1735
10207	0	1	1	1	1	0	1
113219465	0	0	0	0	0	0	0
107984965	0	0	0	0	0	0	0
100422902	0	0	0	0	0	0	0
100422946	0	0	0	0	0	0	0
54596	0	0	0	1	0	0	0
163782	10	4	12	91	156	112	127
105378768	0	0	0	0	0	0	0
7398	304	705	620	203	122	100	176
85440	1063	2146	1991	576	374	319	473
27329	0	0	0	0	0	0	0
84938	347	723	356	835	676	613	872
105378769	0	0	0	0	0	0	0
199899	0	0	0	0	0	0	0
105378770	0	0	0	0	0	0	0
100996301	1	0	1	1	0	1	0
27022	1	0	0	1	0	0	0
102464823	0	0	0	0	0	0	0
29929	139	301	132	250	209	176	213
23421	44	59	40	324	177	210	266
102724319	0	0	0	0	0	0	0
84455	22	40	23	65	50	29	35
79469	1	0	3	0	0	0	0
5236	17	57	20	441	394	402	367
105378771	0	0	0	0	0	0	0
4919	14	5	8	0	2	2	0
105378772	0	0	0	0	0	0	0
101927034	3	1	1	0	1	1	6
105378773	0	0	0	0	0	0	0
148581	0	0	0	0	0	0	0
105378774	0	0	0	0	0	0	0
107984966	0	0	0	0	0	0	0
57685	2	6	7	5	3	3	8
100616338	0	0	0	0	0	0	0
55225	96	175	167	42	23	25	23
3716	3255	5805	6235	1090	669	599	861
101927084	0	0	3	0	0	0	0
100500854	3	0	0	0	0	0	0
406893	0	0	0	0	0	0	0
205	72	105	111	221	183	172	155
9829	0	5	10	7	3	14	9
102724416	0	0	0	0	0	0	0
112268227	0	0	0	0	0	0	0
3953	240	387	307	621	605	631	745
54741	2426	4068	3097	5591	5132	6015	6242
5142	488	892	2153	206	291	223	480
101927139	0	0	1	0	0	0	0
105378776	8	17	14	14	8	12	10
84251	8	14	116	10	12	60	76
100422871	0	0	0	0	0	0	0
200132	219	341	239	95	115	349	395
10022	0	0	0	0	0	0	0
79819	18	27	13	40	25	22	19
57708	403	866	1074	744	442	636	819
23169	327	640	283	748	661	546	544
400757	0	0	0	0	0	0	0
149233	1	4	3	6	2	3	6
3595	4	3	5	0	0	0	0
105378779	1	0	0	0	0	0	0
26135	7588	11784	8601	6185	5082	3596	4724
102724481	0	0	0	0	0	0	0
105378780	0	0	0	2	6	3	3
1647	305	416	219	842	768	291	483
55970	343	570	463	1744	1489	1585	2168
105378781	0	0	0	0	0	0	0
100289178	0	2	1	27	23	11	15
9077	0	0	0	0	1	0	0
79971	99	71	106	509	509	419	499
100302279	0	0	0	0	0	0	0
105378782	0	0	0	0	0	0	0
6121	0	0	0	0	0	0	0
55635	8	6	3	7	16	11	2
101927220	0	0	0	1	0	1	0
107984967	0	0	0	0	0	0	0
105378783	0	0	0	0	0	0	0
105378785	0	0	0	0	0	0	0
105378787	0	0	0	0	0	0	0
105378786	0	0	0	0	0	0	0
105378788	0	0	0	0	0	0	0
105378789	0	0	0	0	0	0	0
105378790	0	0	0	0	0	0	0
57554	2	3	0	3	2	4	1
5301	0	0	0	0	0	0	0
105378792	0	0	0	0	0	0	0
55631	218	517	328	451	311	252	283
9295	1514	2348	2150	647	588	410	595
81573	466	831	443	461	433	254	348
11147	233	288	258	157	175	101	148
102724548	1	0	1	0	0	0	0
1491	17	26	28	126	87	55	50
105378793	0	0	0	0	0	0	0
105378794	0	0	0	0	0	0	0
101927244	0	0	0	0	0	0	0
102724572	0	0	0	0	0	0	0
5733	0	0	1	1	7	1	5
107985517	0	0	0	0	0	1	0
100132618	142	170	211	95	105	76	96
9406	679	1237	1086	680	614	410	579
406962	0	0	4	0	0	0	0
100852410	2	3	0	5	4	5	7
105378795	0	0	0	0	0	0	0
257194	0	0	1	2	2	2	0
100852409	0	0	0	0	0	0	0
105378797	0	0	0	0	0	0	0
105378796	0	0	0	0	0	0	0
105378798	0	0	0	1	0	0	0
339468	0	0	0	0	0	0	0
105378799	0	0	0	0	0	0	0
105378800	0	0	0	0	0	0	1
101927295	0	0	0	0	0	0	0
105378801	0	0	0	0	0	0	0
107985391	0	0	0	0	0	0	0
105378802	0	0	0	0	0	0	0
109729166	0	0	0	0	0	0	0
127255	1	1	1	6	6	14	12
100526835	37	66	53	90	67	54	89
8790	196	462	346	550	324	275	383
51086	0	1	1	11	4	4	5
105378805	0	0	0	0	0	0	0
105378803	0	0	0	0	0	0	0
127254	0	0	24	0	0	0	0
101927320	0	0	0	0	0	0	0
1429	283	541	448	564	601	539	644
127253	501	914	541	485	340	309	367
431707	0	0	0	0	0	0	0
204962	3	8	0	317	104	92	169
34	1564	3592	1536	4253	3782	3473	4374
1744	41	71	56	7	11	5	13
5876	1517	2089	1213	4657	3776	2290	3023
692085	0	7	2	0	0	0	0
26805	0	1	1	2	0	0	1
26804	4	10	1	0	1	0	0
4438	1	1	2	0	0	0	0
127247	0	0	0	0	0	0	0
105378806	0	0	0	0	0	0	0
101927342	0	0	0	0	0	0	0
256435	3	6	3	66	15	5	22
105378807	0	0	0	0	0	0	0
110806286	0	0	0	0	0	0	0
81849	0	0	0	4	3	0	1
102466995	0	0	0	0	0	0	0
10026	516	1116	576	2219	2171	1664	2320
105378808	0	0	0	1	0	0	0
26289	21	46	15	137	332	163	230
26009	772	1375	713	767	1019	469	1020
23032	908	1967	2707	1071	768	1531	1978
374986	218	394	286	376	238	256	251
374987	2	1	0	0	0	0	0
91624	57	103	1405	7	4	49	104
8880	1453	1971	3022	259	200	207	314
11080	225	442	630	325	260	262	358
54810	1	0	2	1	0	0	0
107984997	0	0	0	0	0	0	0
149047	0	0	0	1	0	1	0
5737	0	0	4	12	16	7	15
10964	208	87	8532	9	12	1675	2494
10561	597	552	8989	196	241	4302	6275
64123	0	0	0	0	0	0	0
107984998	0	0	0	0	0	0	0
105378810	0	0	0	0	0	0	0
105378812	0	0	0	0	0	0	0
105378811	0	0	0	0	0	0	0
107983999	0	0	0	0	0	0	0
101927412	0	0	0	0	0	0	0
105378813	0	0	0	0	0	0	0
107985018	0	0	0	0	0	0	0
23266	0	0	1	2	8	0	2
101927434	0	0	0	0	0	0	0
105378814	0	0	0	0	0	0	0
107985396	0	0	0	0	0	0	0
103283057	0	1	0	0	0	0	0
101927498	0	0	0	4	0	0	2
107985037	7	14	4	7	5	7	4
105378816	5	4	3	1	0	0	1
101927542	0	0	0	0	0	0	0
107985043	0	0	0	0	0	0	0
101927587	0	0	0	0	0	0	0
101927560	0	1	0	0	0	0	0
107985041	0	1	0	0	0	0	0
79739	0	4	1	0	0	0	0
5567	597	1410	449	1313	2064	1187	2322
107985046	2	0	1	0	0	0	0
112268230	0	0	0	0	0	0	0
148418	7	13	2	47	35	22	37
391051	0	3	1	3	10	2	5
58511	122	176	44	185	567	244	382
80135	847	1460	921	1335	1029	1054	1261
2787	3210	4483	5050	3847	3334	4171	4570
100505741	83	120	116	130	96	126	145
1486	1152	2141	2217	2589	1897	1702	2231
105378819	139	141	175	501	420	457	420
103695366	0	2	0	0	2	4	0
439927	0	0	0	0	0	0	0
117178	62	144	80	137	83	119	102
102724892	0	0	1	0	0	0	2
23566	16	15	26	26	15	107	37
255231	613	1137	2444	82	96	1083	1140
55283	678	1319	823	725	802	861	988
126820	116	269	75	68	72	51	83
100616481	0	0	0	0	0	0	0
84144	54	95	21	11	12	3	6
105378821	0	0	0	0	0	0	0
148423	465	754	543	570	550	442	549
8915	897	1521	1010	882	716	739	846
646626	133	150	107	122	98	109	112
23576	5	16	6	5	7	5	4
107985054	0	0	0	0	1	1	0
3491	4	1	7	12	39	4	38
107985057	3	3	0	0	3	0	0
112268231	1	0	0	1	0	0	0
54680	414	768	527	131	66	42	63
105378823	0	0	0	0	0	0	0
255631	9	13	4	5	0	0	0
105378824	0	2	0	0	0	3	0
105378825	0	1	0	0	0	0	0
57489	61	141	461	83	49	87	103
102465842	0	1	0	0	0	0	0
9635	1	4	18	5	4	3	2
1179	0	0	2	0	0	0	0
105378827	0	0	1	0	0	0	0
105378826	0	0	0	0	0	0	0
22802	0	0	0	0	0	0	0
105378828	44	61	65	76	55	49	67
9629	1	1	15	0	0	0	4
51100	6103	10842	10430	8498	6916	9218	10456
105378831	0	0	0	2	4	4	1
9403	4315	8662	4499	12674	11250	12259	14412
9653	2862	5871	1908	3746	2797	2668	3169
339524	8	9	6	16	9	17	22
101927844	26	28	19	27	11	23	19
8543	2141	1994	2126	3332	1832	2652	2780
